MESE,COUNTRY,UNITA_MISURA,QTA_ORDINATA,QTA_EVASA,Average_Temperature
3,Argentina,MT,51835.0,51825.0,18.75
3,Argentina,N,863.0,684.0,18.75
3,Armenia,MT,2.0,2.0,1.67
3,Armenia,N,52.0,44.0,1.67
3,Azerbaijan,LT,100.0,0.0,6.69
3,Azerbaijan,MT,1.0,0.0,6.69
3,Azerbaijan,N,1753.0,143.0,6.69
3,BAHRAIN,MT,65.3671875,0.0,21.17
3,BAHRAIN,N,559.0,90.0,21.17
3,BANGLADESH,MT,12.0,12.0,25.7
3,BANGLADESH,N,1628.0,812.0,25.7
3,Belarus,MT,3048.0,3048.0,1.63
3,Belarus,N,183.0,172.0,1.63
3,Belgium,MT,10.0,5.0,6.67
3,Belgium,N,205.0,125.0,6.67
3,Benin,MT,24.0,9.5,31.13
3,Benin,N,342.0,73.0,31.13
3,Bolivia,N,842.0,842.0,21.49
3,Bosnia and Herzegovina,N,47.0,47.0,5.63
3,Brazil,LT,10.0,10.0,25.34
3,Brazil,MT,29.76953125,29.77,25.34
3,Brazil,N,5123.0,5121.0,25.34
3,Bulgaria,N,206.0,194.0,6.03
3,CANADA,LT,5.0,0.0,-13.66
3,CANADA,MT,21480.279296875,3048.0,-13.66
3,CANADA,N,2222.0,769.0,-13.66
3,CHINA,MT,33668.508544921875,33659.0,3.67
3,CHINA,N,3046.0,2660.0,3.67
3,COLOMBIA,LT,5.0,0.0,24.75
3,COLOMBIA,MT,135.3828125,27.15,24.75
3,COLOMBIA,N,10294.0,4462.0,24.75
3,COSTA RICA,N,44.0,44.0,23.09
3,CROATIA,MT,2485.8984375,2485.9,7.43
3,CROATIA,N,594.0,588.0,7.43
3,CYPRUS,N,68.0,62.0,14.19
3,Cambodia,N,2.0,2.0,29.04
3,Cameroon,N,4.0,4.0,27.06
3,Canary Islands,MQ,0.39990234375,0.4,
3,Canary Islands,MT,76228.8984375,36582.2,
3,Canary Islands,N,4760.0,1238.0,
3,Cape Verde,N,2467.0,1973.0,20.63
3,Chile,MT,54933.2109375,54941.200000000004,12.15
3,Chile,N,3120.0,3015.0,12.15
3,"Congo, Republic of",MT,12.0,8.0,26.13
3,"Congo, Republic of",N,3510.0,1987.0,26.13
3,Czech Republic,MT,3065.0390625,3060.7400000000002,3.85
3,Czech Republic,N,285.0,270.0,3.85
3,DENMARK,N,930.0,285.0,3.79
3,Democratic Rep. of the Congo,MT,12698.0,100.0,25.13
3,Democratic Rep. of the Congo,N,1977.0,36.0,25.13
3,Dominican Republic,MT,3.0,3.0,23.29
3,Dominican Republic,N,535.0,292.0,23.29
3,ECUADOR,MT,21344.0,21336.0,21.6
3,ECUADOR,N,672.0,652.0,21.6
3,EGYPT,MT,314278.689453125,82403.18,18.92
3,EGYPT,N,13741.0,6358.0,18.92
3,EL SALVADOR,MT,30480.0,30480.0,27.61
3,EL SALVADOR,N,105.0,105.0,27.61
3,EQUATORIAL GUINEA,N,1.0,1.0,25.06
3,ESTONIA,N,20.0,5.0,0.05
3,ETHIOPIA,MT,7.0,0.0,25.28
3,ETHIOPIA,N,1251.0,347.0,25.28
3,FINLAND,LT,10.0,10.0,-4.38
3,FINLAND,N,123.0,99.0,-4.38
3,FRANCE,CF,2.0,0.0,10.45
3,FRANCE,MT,192276.70703125,91529.09,10.45
3,FRANCE,N,4773.0,2035.0,10.45
3,French Polynesia,N,11.0,10.0,26.48
3,GEORGIA,MT,4.6015625,4.6,2.96
3,GEORGIA,N,1224.0,1185.0,2.96
3,GIBUTI,MT,2.0,2.0,26.5
3,GIBUTI,N,8.0,8.0,26.5
3,GUATEMALA,N,1071.0,1071.0,23.67
3,GUYANA,MT,9.21875,0.0,25.36
3,GUYANA,N,255.0,0.0,25.36
3,Germany,MT,58.625,54.64,5.07
3,Germany,N,3357.0,2351.0,5.07
3,Ghana,MT,2.5,0.0,30.12
3,Ghana,N,1940.0,143.0,30.12
3,Greece,MT,18322.599609375,20.0,9.67
3,Greece,N,3029.0,1122.0,9.67
3,HAITI,N,632.0,153.0,24.13
3,HONDURAS,N,12.0,12.0,23.87
3,HUNGARY,N,1045.0,800.0,6.49
3,Hong Kong,N,22.0,22.0,20.88
3,ITALY,MT,85511.009765625,64051.1,8.25
3,ITALY,N,13864.0,6508.0,8.25
3,India,MT,114.095703125,16.25,24.42
3,India,N,8301.0,1342.0,24.42
3,Indonesia,MT,4.0,4.0,25.56
3,Indonesia,N,571.0,556.0,25.56
3,Iraq,MT,73297.240234375,51937.07,17.32
3,Iraq,N,15981.0,7297.0,17.32
3,Ireland,N,315.0,212.0,6.65
3,Islamic Republic of Iran,MT,3133.984375,0.0,14.36
3,Islamic Republic of Iran,N,7399.0,2095.0,14.36
3,Israel,LT,20.0,20.0,15.83
3,Israel,MT,23.0,0.0,15.83
3,Israel,N,2803.0,1480.0,15.83
3,Ivory Coast,MT,31.0,9.0,28.49
3,Ivory Coast,N,1952.0,447.0,28.49
3,JAMAICA,LT,5.0,5.0,25.15
3,JAMAICA,MT,51861.0,45755.0,25.15
3,JAMAICA,N,1245.0,595.0,25.15
3,JAPAN,MT,7.0,7.0,6.74
3,JAPAN,N,2022.0,817.0,6.74
3,Jordan,MT,148.96875,82.96000000000001,14.54
3,Jordan,N,5388.0,2372.0,14.54
3,KENYA,MT,28.0,0.0,26.93
3,KENYA,N,1382.0,100.0,26.93
3,KOSOVO,MT,6.0,0.0,5.47
3,KOSOVO,N,165.0,71.0,5.47
3,KYRGYZSTAN,MT,4.0,0.0,-2.72
3,KYRGYZSTAN,N,109.0,0.0,-2.72
3,Kazakhstan,MT,12192.0,6096.0,-0.1
3,Kazakhstan,N,261.0,112.0,-0.1
3,Kuwait,MT,128036.7998046875,73170.8,20.66
3,Kuwait,N,3066.0,1748.0,20.66
3,Latvia,N,181.0,55.0,1.02
3,Lebanon,MT,45563.7001953125,30482.0,10.3
3,Lebanon,N,2550.0,1242.0,10.3
3,Libya,LT,20.0,0.0,18.58
3,Libya,MT,21518.9921875,21489.6,18.58
3,Libya,N,7417.0,1883.0,18.58
3,Lithuania,MT,6096.0,0.0,1.7
3,Lithuania,N,1982.0,957.0,1.7
3,MALAYSIA,LT,5.0,5.0,26.0
3,MALAYSIA,MT,25.099609375,17.8,26.0
3,MALAYSIA,N,2316.0,2237.0,26.0
3,MALDIVES,N,90.0,90.0,
3,MALTA,LT,5.0,5.0,
3,MALTA,N,676.0,582.0,
3,MAURITIUS,MT,24432.484375,24414.48,26.02
3,MAURITIUS,N,1884.0,872.0,26.02
3,MEXICO,LT,75.0,75.0,19.76
3,MEXICO,MT,82436.439453125,82428.44,19.76
3,MEXICO,N,19957.0,19957.0,19.76
3,MOROCCO,CF,20.0,20.0,14.98
3,MOROCCO,LT,15.0,0.0,14.98
3,MOROCCO,MT,42904.0,6285.0,14.98
3,MOROCCO,N,8381.0,4533.0,14.98
3,Macedonia,N,307.0,307.0,5.93
3,Madagascar,N,683.0,263.0,24.47
3,Malawi,N,500.0,0.0,23.0
3,Mayotte,N,180.0,32.0,
3,"Moldova, Rep. of",MT,7.0,7.0,4.72
3,"Moldova, Rep. of",N,49.0,49.0,4.72
3,Montenegro,N,43.0,29.0,4.73
3,Mozambique,N,146.0,101.0,25.24
3,Myanmar,MT,3054.0,0.0,24.45
3,Myanmar,N,1161.0,644.0,24.45
3,NICARAGUA,N,1242.0,1233.0,25.54
3,NIGER,N,45.0,7.0,26.99
3,Namibia,MT,6098.0,2.0,
3,Namibia,N,608.0,283.0,
3,Netherlands,LT,5.0,0.0,6.49
3,Netherlands,MT,1.0,0.0,6.49
3,Netherlands,N,509.0,223.0,6.49
3,New Zealand,MT,2.0,1.0,14.28
3,New Zealand,N,348.0,200.0,14.28
3,Nigeria,MT,17.0,0.0,29.97
3,Nigeria,N,819.0,518.0,29.97
3,Norway,MT,60962.0,60962.0,-5.56
3,Norway,N,2703.0,655.0,-5.56
3,Oman,MT,20.0,0.0,25.65
3,Oman,N,3565.0,1150.0,25.65
3,PAKISTAN,MT,21380.2421875,19.0,17.93
3,PAKISTAN,N,5196.0,280.0,17.93
3,PANAMA,N,64.0,37.0,25.25
3,PERU,MT,21375.16015625,21375.16,19.41
3,PERU,N,566.0,558.0,19.41
3,PHILIPPINES,MT,17.0,17.0,26.02
3,PHILIPPINES,N,1865.0,1865.0,26.02
3,POLAND,MT,98783.94921875,41304.5,3.58
3,POLAND,N,14168.0,5709.0,3.58
3,Palestinian Territory,N,1309.0,144.0,15.5
3,Papua New Guinea,N,386.0,107.0,24.12
3,Paraguay,LT,15.0,15.0,26.56
3,Paraguay,N,371.0,371.0,26.56
3,Portugal,KG,14720.0,0.0,12.12
3,Portugal,MT,6189.896484375,6109.5,12.12
3,Portugal,N,5051.0,1580.0,12.12
3,Qatar,LT,5.0,0.0,23.1
3,Qatar,MT,32.39990234375,3.4,23.1
3,Qatar,N,5487.0,2255.0,23.1
3,ROMANIA,MT,4.19921875,4.2,4.77
3,ROMANIA,N,2452.0,2358.0,4.77
3,RUSSIAN FEDERATION,MT,35.484375,35.480000000000004,-11.57
3,RUSSIAN FEDERATION,N,5406.0,4945.0,-11.57
3,Reunion Island,MT,2.0,0.0,
3,Reunion Island,N,725.0,347.0,
3,SAINT LUCIA,MT,3.0,3.0,
3,SAINT LUCIA,N,511.0,511.0,
3,Saudi Arabia,MT,18468.2265625,3111.5299999999997,22.62
3,Saudi Arabia,N,14500.0,2890.0,22.62
3,Senegal,N,194.0,139.0,29.81
3,Serbia,MT,16.19921875,14.2,6.19
3,Serbia,N,1241.0,1118.0,6.19
3,Slovakia,MT,21347.5,21339.5,3.91
3,Slovakia,N,1412.0,1403.0,3.91
3,Slovenia,N,92.0,92.0,5.63
3,South Africa,LT,50.0,30.0,21.42
3,South Africa,MT,6604.265625,6525.0,21.42
3,South Africa,N,10228.0,3051.0,21.42
3,South Korea,MT,8.5,1.0,7.92
3,South Korea,N,1896.0,168.0,7.92
3,Spain,CF,10.0,0.0,10.14
3,Spain,LT,15.0,0.0,10.14
3,Spain,MT,156412.39453125,80742.4,10.14
3,Spain,N,16953.0,8048.0,10.14
3,Sri Lanka,MT,6.0,0.0,26.82
3,Sri Lanka,N,119.0,58.0,26.82
3,Sudan,MT,40.0,26.0,26.35
3,Sudan,N,1843.0,1264.0,26.35
3,Suriname,MT,16.0,0.0,25.79
3,Suriname,N,383.0,31.0,25.79
3,Sweden,MT,41.19921875,41.2,-2.44
3,Sweden,N,3389.0,2360.0,-2.44
3,Switzerland,MT,12264.203125,36.0,1.46
3,Switzerland,N,522.0,262.0,1.46
3,Syria,MT,100.0,100.0,13.51
3,Syria,N,609.0,159.0,13.51
3,TAIWAN R.O.C.,MT,8.0,8.0,
3,TAIWAN R.O.C.,N,1284.0,1239.0,
3,TANZANIA,LT,15.0,10.0,23.43
3,TANZANIA,MT,11.5,0.0,23.43
3,TANZANIA,N,3199.0,1502.0,23.43
3,THAILAND,MT,39655.484375,39659.48,27.89
3,THAILAND,N,830.0,539.0,27.89
3,TRINIDAD AND TOBAGO,N,16.0,16.0,25.71
3,TUNISIA,MT,88574.484375,45841.48,15.5
3,TUNISIA,N,2342.0,1326.0,15.5
3,TURKEY,MT,48874.3828125,42748.38,5.98
3,TURKEY,N,11682.0,7338.0,5.98
3,TURKMENISTAN,N,162.0,0.0,12.23
3,Tajikistan,MT,8648.0,0.0,-3.62
3,Tajikistan,N,117.0,80.0,-3.62
3,UGANDA,MT,101.0,1.0,24.42
3,UGANDA,N,1907.0,657.0,24.42
3,UKRAINE,MT,9201.80078125,9147.0,3.17
3,UKRAINE,N,9464.0,5134.0,3.17
3,UNITED ARAB EMIRATES,MT,42721.103515625,42672.0,24.3
3,UNITED ARAB EMIRATES,N,3490.0,407.0,24.3
3,UNITED KINGDOM,LT,5.0,5.0,6.08
3,UNITED KINGDOM,MT,21431.60546875,21423.6,6.08
3,UNITED KINGDOM,N,3596.0,3594.0,6.08
3,URUGUAY,MT,4072.0,4072.0,21.7
3,URUGUAY,N,977.0,910.0,21.7
3,USA,CF,10.0,10.0,3.78
3,USA,LT,10.0,10.0,3.78
3,USA,MT,131309.40625,131296.97999999998,3.78
3,USA,N,8363.0,7596.0,3.78
3,UZBEKISTAN,MT,3050.0,2.0,8.89
3,UZBEKISTAN,N,248.0,247.0,8.89
3,VENEZUELA,MT,100.0,0.0,26.39
3,VENEZUELA,N,1276.0,77.0,26.39
3,VIETNAM,MT,76328.9228515625,76281.44,23.7
3,VIETNAM,N,3070.0,2677.0,23.7
3,YEMEN,MT,491.88671875,88.38,24.22
3,YEMEN,N,8345.0,3608.0,24.22
3,ZAMBIA,MT,12226.0,9.0,22.53
3,ZAMBIA,N,2289.0,361.0,22.53
3,ZIMBABWE,MT,2.0,0.0,23.2
3,ZIMBABWE,N,815.0,554.0,23.2
4,AFGHANISTAN,N,24.0,0.0,14.59
4,ALBANIA,N,92.0,92.0,11.47
4,ALGERIA,MT,64500.15625,36.15,24.53
4,ALGERIA,N,16767.0,3239.0,24.53
4,ANTIGUA AND BARBUDA,N,225.0,225.0,25.4
4,AUSTRALIA,MT,67190.79296875,21390.600000000002,23.03
4,AUSTRALIA,N,8402.0,4078.0,23.03
4,AUSTRIA,N,745.0,243.0,6.95
4,Angola (including Cabinda),MT,77.203125,15.2,22.76
4,Angola (including Cabinda),N,2916.0,428.0,22.76
4,Argentina,MT,61122.3125,30602.059999999998,15.57
4,Argentina,N,3943.0,3075.0,15.57
4,Armenia,N,54.0,7.0,6.77
4,Azerbaijan,N,1180.0,1129.0,11.7
4,BAHRAIN,MT,34.8828125,34.88,24.54
4,BAHRAIN,N,493.0,440.0,24.54
4,BANGLADESH,MT,60.96875,60.96,27.99
4,BANGLADESH,N,207.0,183.0,27.99
4,Belarus,N,888.0,887.0,7.99
4,Belgium,N,538.0,216.0,9.71
4,Benin,MT,7.0,0.0,30.87
4,Benin,N,601.0,341.0,30.87
4,Bolivia,N,3.0,3.0,20.77
4,Bosnia and Herzegovina,N,285.0,285.0,10.06
4,Brazil,LT,5.0,5.0,24.92
4,Brazil,MT,6.0,6.0,24.92
4,Brazil,N,1942.0,1936.0,24.92
4,Bulgaria,N,207.0,83.0,10.73
4,CANADA,LT,15.0,10.0,-6.21
4,CANADA,MT,36695.599609375,36633.6,-6.21
4,CANADA,N,1515.0,644.0,-6.21
4,CHINA,MT,27617.4453125,24538.96,8.89
4,CHINA,N,2520.0,2321.0,8.89
4,COLOMBIA,MT,3204.21875,16.0,24.35
4,COLOMBIA,N,8088.0,1397.0,24.35
4,COSTA RICA,N,15.0,15.0,23.76
4,CROATIA,MT,6097.0,6096.0,11.78
4,CROATIA,N,321.0,309.0,11.78
4,CYPRUS,MT,3049.0,3049.0,17.59
4,CYPRUS,N,403.0,344.0,17.59
4,Cambodia,N,2.0,2.0,29.35
4,Cameroon,MT,7.0,7.0,26.6
4,Cameroon,N,254.0,138.0,26.6
4,Canary Islands,MT,79321.625,39698.62,
4,Canary Islands,N,4252.0,2436.0,
4,Cape Verde,LT,10.0,0.0,21.1
4,Cape Verde,N,7267.0,4867.0,21.1
4,Chile,MT,70155.0,70131.0,10.0
4,Chile,N,3812.0,3695.0,10.0
4,"Congo, Republic of",MT,10659.0,10655.0,26.01
4,"Congo, Republic of",N,1962.0,624.0,26.01
4,Czech Republic,N,162.0,35.0,8.56
4,DENMARK,MT,6096.0,0.0,7.31
4,DENMARK,N,612.0,471.0,7.31
4,Democratic Rep. of the Congo,MT,6218.9375,0.0,24.77
4,Democratic Rep. of the Congo,N,1143.0,149.0,24.77
4,Dominican Republic,N,352.0,237.0,24.27
4,ECUADOR,MT,7.0,7.0,21.59
4,ECUADOR,N,1254.0,1254.0,21.59
4,EGYPT,LT,20.0,20.0,23.63
4,EGYPT,MT,36723.984375,30550.21,23.63
4,EGYPT,N,4629.0,2778.0,23.63
4,EL SALVADOR,N,504.0,504.0,27.87
4,ESTONIA,N,52.0,0.0,5.57
4,ETHIOPIA,MT,107.0,100.0,25.03
4,ETHIOPIA,N,713.0,227.0,25.03
4,FINLAND,LT,5.0,0.0,1.82
4,FINLAND,N,374.0,2.0,1.82
4,FRANCE,CF,2.0,2.0,12.91
4,FRANCE,MT,97937.71875,48922.22,12.91
4,FRANCE,N,5315.0,1988.0,12.91
4,French Polynesia,N,1.0,0.0,26.34
4,GEORGIA,MT,27441.0,0.0,7.94
4,GEORGIA,N,1848.0,57.0,7.94
4,GIBUTI,LT,5.0,0.0,28.52
4,GIBUTI,MT,42688.0,0.0,28.52
4,GIBUTI,N,188.0,0.0,28.52
4,GUATEMALA,MT,12214.3984375,12214.4,25.36
4,GUATEMALA,N,322.0,322.0,25.36
4,Germany,MT,361.521484375,37.440000000000005,9.07
4,Germany,N,5872.0,1365.0,9.07
4,Ghana,MT,25.0,0.0,29.71
4,Ghana,N,2298.0,1012.0,29.71
4,Greece,LT,10.0,5.0,13.15
4,Greece,MT,9163.5,3048.0,13.15
4,Greece,N,1573.0,889.0,13.15
4,HAITI,MT,15.0,11.0,25.01
4,HAITI,N,490.0,85.0,25.01
4,HONDURAS,LT,10.0,10.0,25.42
4,HONDURAS,MT,7.0,7.0,25.42
4,HONDURAS,N,203.0,203.0,25.42
4,HUNGARY,MT,1.0,1.0,11.68
4,HUNGARY,N,478.0,322.0,11.68
4,Hong Kong,N,50.0,50.0,23.13
4,ITALY,LT,5.0,0.0,11.54
4,ITALY,MT,33672.265625,6187.28,11.54
4,ITALY,N,8753.0,4371.0,11.54
4,India,LT,5.0,0.0,28.14
4,India,MT,31.056640625,2.0,28.14
4,India,N,3170.0,646.0,28.14
4,Indonesia,MT,16.19921875,12.5,25.79
4,Indonesia,N,371.0,307.0,25.79
4,Iraq,MT,123.98828125,93.48,22.66
4,Iraq,N,8681.0,4615.0,22.66
4,Ireland,N,233.0,228.0,8.76
4,Islamic Republic of Iran,MT,6300.8984375,6203.49,19.16
4,Islamic Republic of Iran,N,9260.0,3508.0,19.16
4,Israel,MT,6115.25,6115.25,19.64
4,Israel,N,2557.0,183.0,19.64
4,Ivory Coast,MT,20.0,20.0,28.23
4,Ivory Coast,N,691.0,264.0,28.23
4,JAMAICA,LT,10.0,10.0,25.88
4,JAMAICA,MT,53.484375,45.480000000000004,25.88
4,JAMAICA,N,2882.0,2843.0,25.88
4,JAPAN,MT,7.0,4.0,10.77
4,JAPAN,N,1592.0,524.0,10.77
4,Jordan,MT,57971.703125,57963.7,19.55
4,Jordan,N,5325.0,2277.0,19.55
4,KENYA,MT,33562.0,33544.0,26.11
4,KENYA,N,2175.0,584.0,26.11
4,KOSOVO,N,22.0,21.0,10.05
4,KYRGYZSTAN,MT,2.0,2.0,2.49
4,KYRGYZSTAN,N,101.0,101.0,2.49
4,Kazakhstan,N,1597.0,12.0,10.21
4,Kuwait,MT,128104.80078125,54864.0,26.21
4,Kuwait,N,1452.0,669.0,26.21
4,Latvia,N,80.0,6.0,6.66
4,Lebanon,MT,100643.484375,27447.0,14.33
4,Lebanon,N,939.0,278.0,14.33
4,Liberia,N,1.0,0.0,26.45
4,Libya,LT,30.0,10.0,24.1
4,Libya,MT,12367.3984375,12.0,24.1
4,Libya,N,7408.0,727.0,24.1
4,Lithuania,MT,9152.0,6104.0,7.46
4,Lithuania,N,2386.0,1451.0,7.46
4,MALAYSIA,MT,6145.16015625,6145.16,26.38
4,MALAYSIA,N,1157.0,1107.0,26.38
4,MALDIVES,N,139.0,139.0,
4,MALTA,N,33.0,2.0,
4,MARTINIQUE,MT,3.0,3.0,
4,MAURITIUS,MT,36632.484375,20.0,25.12
4,MAURITIUS,N,1623.0,0.0,25.12
4,MEXICO,LT,65.0,65.0,22.35
4,MEXICO,MT,119126.203125,119126.20000000001,22.35
4,MEXICO,N,16336.0,16336.0,22.35
4,MOROCCO,MT,152707.181640625,48929.18,17.49
4,MOROCCO,N,12698.0,6933.0,17.49
4,Macedonia,N,120.0,120.0,10.46
4,Madagascar,N,25.0,0.0,23.83
4,Malawi,N,338.0,338.0,22.37
4,Mayotte,N,20.0,7.0,
4,Montenegro,N,9.0,2.0,8.66
4,Mozambique,N,9.0,9.0,24.34
4,Myanmar,MT,2.0,0.0,26.65
4,Myanmar,N,144.0,142.0,26.65
4,NICARAGUA,MT,6096.0,6096.0,26.81
4,NICARAGUA,N,1654.0,473.0,26.81
4,NIGER,MT,14.8984375,10.0,31.39
4,NIGER,N,220.0,18.0,31.39
4,Namibia,MT,26.28125,15.64,
4,Namibia,N,812.0,179.0,
4,Netherlands,MT,60.0,0.0,9.53
4,Netherlands,N,545.0,360.0,9.53
4,New Zealand,MT,7.0,2.0,11.48
4,New Zealand,N,913.0,118.0,11.48
4,Nigeria,MT,9176.484375,0.0,30.65
4,Nigeria,N,912.0,89.0,30.65
4,Norway,MT,33.328125,33.33,-0.94
4,Norway,N,1735.0,1624.0,-0.94
4,Oman,LT,10.0,0.0,29.86
4,Oman,MQ,1.0,0.0,29.86
4,Oman,MT,6553.80859375,6543.81,29.86
4,Oman,N,3670.0,2799.0,29.86
4,PAKISTAN,MT,25.0,0.0,23.29
4,PAKISTAN,N,5425.0,846.0,23.29
4,PANAMA,N,5.0,2.0,25.55
4,PERU,N,183.0,174.0,19.17
4,PHILIPPINES,MT,18356.53515625,18356.54,26.85
4,PHILIPPINES,N,1891.0,1887.0,26.85
4,POLAND,MT,126.3203125,60.6,8.73
4,POLAND,N,4843.0,3245.0,8.73
4,Palestinian Territory,MT,11.0,0.0,19.32
4,Palestinian Territory,N,604.0,196.0,19.32
4,Papua New Guinea,N,433.0,125.0,24.07
4,Paraguay,MT,79249.0,79249.0,24.37
4,Paraguay,N,1518.0,1479.0,24.37
4,Portugal,KG,14720.0,14718.0,14.02
4,Portugal,MT,50.8828125,21.240000000000002,14.02
4,Portugal,N,3028.0,1100.0,14.02
4,Qatar,MT,69.0,12.0,27.41
4,Qatar,N,8091.0,3427.0,27.41
4,ROMANIA,MT,38.19921875,23.0,10.06
4,ROMANIA,N,2296.0,1893.0,10.06
4,RUSSIAN FEDERATION,MT,3.0,3.0,-2.44
4,RUSSIAN FEDERATION,N,2545.0,2418.0,-2.44
4,Reunion Island,N,85.0,32.0,
4,SAINT LUCIA,N,110.0,110.0,
4,Saudi Arabia,MT,6228.3544921875,67.75,26.75
4,Saudi Arabia,N,21436.0,4285.0,26.75
4,Senegal,N,68.0,45.0,31.71
4,Serbia,MT,12224.8984375,26.9,11.14
4,Serbia,N,2488.0,2330.0,11.14
4,Slovakia,N,191.0,178.0,8.99
4,Slovenia,MT,2.0,2.0,10.03
4,Slovenia,N,62.0,62.0,10.03
4,South Africa,LT,50.0,30.0,18.17
4,South Africa,MT,75.125,30.48,18.17
4,South Africa,N,7716.0,2983.0,18.17
4,South Korea,LT,5.0,0.0,12.41
4,South Korea,MT,3163.291015625,1.0,12.41
4,South Korea,N,5367.0,747.0,12.41
4,Spain,MT,49315.13671875,221.4,12.55
4,Spain,N,7712.0,4121.0,12.55
4,Sri Lanka,N,185.0,87.0,27.47
4,Sudan,LT,120.0,80.0,29.82
4,Sudan,MT,36644.94140625,36618.0,29.82
4,Sudan,N,5283.0,1722.0,29.82
4,Suriname,N,143.0,72.0,25.64
4,Sweden,MT,18297.0,18289.0,2.6
4,Sweden,N,2692.0,1829.0,2.6
4,Switzerland,MT,21366.80078125,1.0,5.34
4,Switzerland,N,1548.0,392.0,5.34
4,Syria,MT,108.8515625,2.0,18.67
4,Syria,N,1030.0,181.0,18.67
4,TAIWAN R.O.C.,MT,1.0,1.0,
4,TAIWAN R.O.C.,N,299.0,218.0,
4,TANZANIA,MT,39652.984375,39660.98,22.9
4,TANZANIA,N,1136.0,624.0,22.9
4,THAILAND,MT,26.396484375,26.4,28.75
4,THAILAND,N,519.0,506.0,28.75
4,TUNISIA,MT,36758.3984375,101.4,19.16
4,TUNISIA,N,3686.0,2099.0,19.16
4,TURKEY,MT,24586.455078125,24494.88,11.1
4,TURKEY,N,7909.0,4381.0,11.1
4,TURKMENISTAN,MT,19.0,0.0,18.45
4,TURKMENISTAN,N,642.0,105.0,18.45
4,Tajikistan,MT,8648.0,8649.0,0.96
4,Tajikistan,N,101.0,40.0,0.96
4,UGANDA,MT,100.0,100.0,23.56
4,UGANDA,N,3563.0,561.0,23.56
4,UKRAINE,MT,42758.5,42716.0,9.74
4,UKRAINE,N,3441.0,1568.0,9.74
4,UNITED ARAB EMIRATES,MT,30.484375,0.0,28.95
4,UNITED ARAB EMIRATES,N,2421.0,1521.0,28.95
4,UNITED KINGDOM,LT,15.0,15.0,8.06
4,UNITED KINGDOM,MT,21377.6015625,21369.6,8.06
4,UNITED KINGDOM,N,3473.0,3457.0,8.06
4,URUGUAY,MT,1.0,1.0,18.64
4,URUGUAY,N,379.0,189.0,18.64
4,USA,CF,15.0,15.0,8.57
4,USA,LT,15.0,15.0,8.57
4,USA,MT,43002.671875,43002.659999999996,8.57
4,USA,N,11830.0,10787.0,8.57
4,UZBEKISTAN,MT,3048.0,3048.0,16.13
4,UZBEKISTAN,N,44.0,43.0,16.13
4,VENEZUELA,N,394.0,174.0,26.38
4,VIETNAM,MT,57954.0966796875,54919.1,25.27
4,VIETNAM,N,2813.0,2423.0,25.27
4,YEMEN,MT,140.6318359375,46.28,26.91
4,YEMEN,N,10817.0,3946.0,26.91
4,ZAMBIA,MT,33.0,10.0,21.96
4,ZAMBIA,N,3196.0,365.0,21.96
4,ZIMBABWE,MT,20.0,0.0,21.87
4,ZIMBABWE,N,173.0,61.0,21.87
5,ALBANIA,N,49.0,49.0,15.92
5,ALGERIA,MT,9497.0,73.0,28.87
5,ALGERIA,N,13010.0,4299.0,28.87
5,ANTIGUA AND BARBUDA,N,289.0,289.0,26.22
5,AUSTRALIA,MT,52055.1875,90.19999999999999,17.88
5,AUSTRALIA,N,2930.0,1441.0,17.88
5,AUSTRIA,LT,5.0,0.0,10.88
5,AUSTRIA,MT,48.7265625,0.0,10.88
5,AUSTRIA,N,1693.0,79.0,10.88
5,Angola (including Cabinda),LT,10.0,0.0,22.39
5,Angola (including Cabinda),MT,2.0,2.0,22.39
5,Angola (including Cabinda),N,3598.0,2578.0,22.39
5,Argentina,MT,88487.97485351562,88480.97,11.27
5,Argentina,N,4841.0,4510.0,11.27
5,Armenia,N,324.0,9.0,11.75
5,Azerbaijan,N,1165.0,56.0,17.25
5,BAHRAIN,MT,12228.484375,12228.48,28.73
5,BAHRAIN,N,290.0,260.0,28.73
5,BANGLADESH,MT,5.0,5.0,28.56
5,BANGLADESH,N,902.0,633.0,28.56
5,Belarus,N,70.0,60.0,13.28
5,Belgium,N,767.0,338.0,13.15
5,Benin,MT,3867.0,0.0,29.53
5,Benin,N,375.0,17.0,29.53
5,Bolivia,LT,40.0,40.0,18.79
5,Bolivia,MT,10.0,10.0,18.79
5,Bolivia,N,322.0,322.0,18.79
5,Bosnia and Herzegovina,N,63.0,63.0,14.43
5,Brazil,LT,5.0,5.0,24.16
5,Brazil,MT,42702.2421875,42694.24,24.16
5,Brazil,N,3283.0,3283.0,24.16
5,Bulgaria,MT,1.0,0.0,15.83
5,Bulgaria,N,913.0,264.0,15.83
5,CANADA,LT,15.0,5.0,3.24
5,CANADA,MT,54892.2421875,9157.0,3.24
5,CANADA,N,3534.0,2024.0,3.24
5,CHINA,MT,119996.318359375,98628.92000000001,13.9
5,CHINA,N,4265.0,2761.0,13.9
5,COLOMBIA,MT,33644.453125,21346.0,24.11
5,COLOMBIA,N,5519.0,2030.0,24.11
5,COSTA RICA,MT,4.19921875,4.2,23.98
5,COSTA RICA,N,1271.0,1271.0,23.98
5,CROATIA,LT,20.0,20.0,16.17
5,CROATIA,MT,3.599609375,3.6,16.17
5,CROATIA,N,684.0,521.0,16.17
